id;course_id;grade
762;2;12.25
762;2;12.25
762;2;12.75
762;2;12
762;2;unknown
762;2;11
762;2;14.75
762;2;15.5
762;2;13.75
762;2;13.25
762;5;15
762;5;14
762;5;14
762;5;17
762;5;14
762;8;8
762;8;8.5
762;8;10.5
762;8;11.5
762;6;10
762;6;6.25
762;6;11
762;6;6.25
762;6;11
762;6;7.5
762;6;10.25
762;6;10
762;10;9.5
762;10;11
762;10;15
762;10;13.5
762;10;16.5
762;10;8.5
762;4;9
762;4;7
762;4;10
762;4;unknown
762;4;7
780;9;14.5
780;9;14
780;9;14.5
780;7;14
780;7;6.5
780;7;14
780;7;11.5
780;7;9
780;7;11
780;7;15
780;3;6.25
780;3;10.75
780;3;10
780;3;9.5
780;3;9.5
780;3;14
780;1;13
780;1;12
780;1;10
780;2;12.75
780;2;unknown
780;2;12.25
780;2;12.5
780;2;unknown
780;2;12.25
780;2;13.25
780;2;13.75
780;2;14.25
780;2;14.5
780;5;15
780;5;8
780;5;14
780;5;14
780;5;18
780;8;8
780;8;3
780;8;11
780;6;7.25
780;6;8.75
780;6;4.5
780;6;8
780;6;7.5
780;6;7.75
780;6;5.5
780;6;4.25
780;10;18.5
780;10;10.5
780;10;16.5
780;10;10
780;10;14
780;10;11.5
780;4;6
780;4;10
780;4;7
780;4;6
783;9;16
783;9;13.5
783;9;12.5
783;7;11
783;7;17
783;7;11.5
783;7;13
783;7;12.5
783;7;11.5
783;7;13
783;3;6.25
783;3;14.25
783;3;7.5
783;3;6.5
783;3;7
783;3;4.5
783;1;16
783;1;15
783;1;unknown
783;2;13.75
783;2;12.25
783;2;12.25
783;2;12.75
783;2;13.5
783;2;14.25
783;2;13
783;2;13.75
783;2;14
783;2;12.75
783;5;14
783;5;11
783;5;15
783;5;17
783;5;17
783;8;12
783;8;10
783;8;16.5
783;6;6.75
783;6;3
783;6;8.75
783;6;9.25
783;6;13.75
783;6;10.75
783;6;2.25
783;10;20
783;10;9
783;10;9
783;10;18
783;10;14
783;10;7.5
783;4;5
783;4;7
783;4;11
783;4;8
783;4;7
846;9;15
846;9;12.5
846;7;17.5
846;7;15.5
846;7;11.5
846;7;11.5
846;7;15
846;7;13
846;7;14
846;3;4.75
846;3;4.25
846;3;4.75
846;3;12.75
846;3;8.5
846;3;5.5
846;1;8
846;1;13
846;1;14
846;2;11.5
846;2;12.75
846;2;10
846;2;12.75
846;2;14
846;2;13.25
846;2;10
846;2;12.25
846;2;12.75
846;2;14
846;5;15
846;5;13
846;5;16
846;5;9
846;5;12
846;8;12
846;8;11.5
846;8;11
846;8;11
846;6;9
846;6;9.75
846;6;unknown
846;6;11.75
846;6;9.5
846;6;10.75
846;6;4.75
846;10;8
846;10;8.5
846;10;17
846;10;19.5
846;10;14
846;10;10.5
846;4;8
846;4;9
846;4;11
846;4;7
846;4;5
847;9;14
847;9;15.5
847;7;13.5
847;7;12.5
847;7;13.5
847;7;12.5
847;7;9
847;7;11.5
847;7;13.5
847;3;10.75
847;3;10.25
847;3;8
847;3;7.75
847;3;11.75
847;3;6.75
847;1;12
847;1;13
847;1;9
847;2;11.75
847;2;12.25
847;2;10.25
847;2;13.5
847;2;14.5
847;2;12.5
847;2;13.5
847;2;14.5
847;2;12.75
847;2;unknown
847;5;16
847;5;14
847;5;12
847;5;13
847;5;19
847;8;8
847;8;15
847;8;8
847;8;11.5
847;6;9.75
847;6;8.5
847;6;12.75
847;6;11.25
847;6;6
847;6;13
847;6;2.25
847;6;5.25
847;10;17
847;10;12
847;10;14
847;10;15
847;10;16
847;4;6
847;4;7
847;4;8
847;4;11
847;4;9
862;9;13.5
862;9;16
862;9;17
862;7;10
862;7;18.5
862;7;9.5
862;7;13.5
862;7;13
862;7;14
862;7;14.5
862;3;11
862;3;12
862;3;9
862;3;8.75
862;3;14
862;3;7.75
862;1;8
862;1;17
862;1;unknown
862;2;unknown
862;2;12
862;2;12.5
862;2;16.25
862;2;13
862;2;11.75
862;2;11.5
862;2;13.25
862;2;13.75
862;5;14
862;5;17
862;5;11
862;5;17
862;5;12
862;8;13
862;8;14
862;8;11
862;8;13
862;6;6.75
862;6;6.5
862;6;8.25
862;6;5.5
862;6;8.25
862;6;4
862;6;2.5
862;6;12
862;10;17
862;10;13.5
862;10;12.5
862;10;8
862;10;14
862;10;13
862;4;7
862;4;9
862;4;9
862;4;8
862;4;8
909;9;12
909;9;13.5
909;9;13
909;7;18.5
909;7;14
909;7;13.5
909;7;16
909;7;8
909;7;13
909;7;14.5
909;3;9.25
909;3;8
909;3;1.75
909;3;13.25
909;3;9
909;3;6.5
909;1;10
909;1;10
909;1;12
909;2;12.5
909;2;13
909;2;10.25
909;2;12.25
909;2;11.5
909;2;12
909;2;13
909;2;13
909;2;14
909;2;12.5
909;5;16
909;5;14
909;5;16
909;5;12
909;8;10.5
909;8;9.5
909;8;11
909;8;11.5
909;6;8
909;6;16.75
909;6;14
909;6;12
909;6;9.25
909;6;7.25
909;6;3.5
909;6;6.25
909;10;18.5
909;10;unknown
909;10;16
909;10;17.5
909;10;12
909;10;12.5
909;4;7
909;4;10
909;4;10
937;9;12.5
937;9;15.5
937;7;13.5
937;7;14.5
937;7;18
937;7;12
937;7;14
937;7;12
937;7;14.5
937;3;11.5
937;3;10
937;3;5
937;3;12
937;3;12.25
937;3;9.25
937;1;15
937;1;11
937;1;15
937;2;13.25
937;2;13.75
937;2;14.5
937;2;15.5
937;2;13
937;2;13.25
937;2;13.75
937;2;12.75
937;2;11.75
937;2;11.75
937;5;12
937;5;13
937;5;16
937;5;14
937;5;12
937;8;13
937;8;9.5
937;8;9.5
937;8;13
937;6;5
937;6;13.5
937;6;3.25
937;6;8.5
937;6;7.25
937;6;10.25
937;6;6.75
937;6;3.25
937;10;17.5
937;10;17
937;10;13
937;10;10.5
937;10;12
937;10;17
937;4;8
937;4;9
937;4;10
937;4;8
937;4;9
950;9;13.5
950;9;13.5
950;9;10
950;7;6.5
950;7;12.5
950;7;16
950;7;18.5
950;7;7
950;7;12
950;7;12
950;3;5.75
950;3;12.25
950;3;6
950;3;7
950;3;7
950;3;9.75
950;1;12
950;1;8
950;1;8
950;2;14.25
950;2;13.75
950;2;12.5
950;2;14.5
950;2;12.75
950;2;11.75
950;2;12.25
950;2;13.25
950;2;14.75
950;5;13
950;5;16
950;5;16
950;5;18
950;5;20
950;8;13.5
950;8;12
950;8;7.5
950;8;6.5
950;6;8
950;6;10.75
950;6;7
950;6;10.75
950;6;11.5
950;6;7.25
950;6;7
950;6;unknown
950;10;16.5
950;10;11.5
950;10;9.5
950;10;13.5
950;10;14
950;10;16
950;4;6
950;4;7
950;4;5
950;4;10
950;4;10
3;9;15.5
3;9;10.5
3;9;15
3;7;12
3;7;17
3;7;13
3;7;15.5
3;7;20
3;7;15
3;7;10
3;3;unknown
3;3;6.5
3;3;13.75
3;3;8.25
3;3;8.25
3;3;4.25
3;1;10
3;1;10
3;1;12
3;2;13
3;2;12.75
3;2;14.25
3;2;11.5
3;2;12.25
3;2;11.5
3;2;11.75
3;2;14
3;2;13.5
3;5;14
3;5;16
3;5;17
3;5;14
3;5;12
3;8;11.5
3;8;10.5
3;8;13.5
3;8;11.5
3;6;10.75
3;6;12
3;6;4
3;6;5.25
3;6;11
3;6;11.25
3;6;10.75
3;6;8
3;10;12.5
3;10;9.5
3;10;13.5
3;10;18
3;10;13
3;10;12.5
3;4;8
3;4;10
3;4;6
3;4;7
3;4;9
51;9;15.5
51;9;16
51;9;11
51;7;12
51;7;10.5
51;7;14.5
51;7;14.5
51;7;13.5
51;7;11.5
51;7;17
51;3;9.25
51;3;7
51;3;9.5
51;3;5.5
51;3;5.25
51;1;13
51;1;13
51;1;9
51;2;14.5
51;2;13.5
51;2;13
51;2;11.5
51;2;12.5
51;2;14.5
51;2;13
51;2;13.25
51;2;12.75
51;2;14.75
51;5;14
51;5;13
51;5;13
51;5;16
51;5;11
51;8;8
51;8;12
51;8;8
51;8;7
51;6;8.5
51;6;7.5
51;6;6
51;6;11.75
51;6;7.75
51;6;5.5
51;6;9.75
51;6;9.25
51;10;14.5
51;10;6.5
51;10;8.5
51;10;14
51;10;9
51;10;12.5
51;4;9
51;4;5
51;4;7
51;4;8
51;4;9
53;9;13.5
53;9;14
53;9;15
53;7;10
53;7;13.5
53;7;13.5
53;7;14.5
53;7;8.5
53;7;8.5
53;7;13.5
53;3;4.25
53;3;4
53;3;9.25
53;3;11.75
53;3;6.5
53;3;7.25
53;1;11
53;1;9
53;1;12
53;2;10.5
53;2;14.25
53;2;14.5
53;2;13
53;2;12.5
53;2;12.5
53;2;10.25
53;2;13.75
53;2;13.5
53;2;13
53;5;14
53;5;15
53;5;15
53;5;15
53;5;19
53;8;11
53;8;11.5
53;8;6.5
53;8;10.5
53;6;3.75
53;6;11.25
53;6;8
53;6;4.25
53;6;0
53;6;9.25
53;6;10.5
53;6;11.5
53;10;10
53;10;8
53;10;18
53;10;10
53;10;10
53;10;11.5
53;4;8
53;4;7
53;4;5
53;4;8
53;4;7
54;9;14.5
54;9;16.5
54;9;13
54;7;15.5
54;7;15.5
54;7;14
54;7;9
54;7;13
54;7;11.5
54;7;10.5
54;3;9
54;3;7.75
54;3;6
54;3;6.5
54;3;6
54;1;7
54;1;13
54;1;11
54;2;13.25
54;2;13
54;2;13.75
54;2;13
54;2;12.75
54;2;13.25
54;2;11.25
54;2;14.5
54;2;14.5
54;2;13.25
54;5;14
54;5;12
54;5;16
54;5;14
54;5;11
54;8;5.5
54;8;7.5
54;8;14.5
54;8;10
54;6;3
54;6;9.75
54;6;8.75
54;6;8.25
54;6;10.25
54;6;10.75
54;6;9.75
54;6;9
54;10;18
54;10;10
54;10;7
54;10;6.5
54;10;5.5
54;10;14
54;4;8
54;4;9
54;4;6
54;4;6
54;4;7
66;9;15
66;9;13.5
66;9;15.5
66;7;10
66;7;18.5
66;7;13.5
66;7;13.5
66;7;15
66;7;13.5
66;7;10
66;3;6.75
66;3;5.75
66;3;7.5
66;3;10
66;3;8
66;1;8
66;1;8
66;1;13
66;2;12.25
66;2;14.25
66;2;12.5
66;2;12.75
66;2;12.5
66;2;13
66;2;12
66;2;12.75
66;2;11.25
66;2;13.25
66;5;12
66;5;13
66;5;13
66;5;13
66;5;16
66;8;14
66;8;10.5
66;8;15.5
66;8;10
66;6;10
66;6;9.25
66;6;4.5
66;6;5.25
66;6;2.5
66;6;11.75
66;6;5.5
66;6;12
66;10;15.5
66;10;12.5
66;10;9
66;10;10.5
66;10;10
66;10;14
66;4;8
66;4;7
66;4;8
66;4;5
66;4;5
101;9;14.5
101;9;12.5
101;9;16
101;7;11
101;7;11
101;7;9.5
101;7;8
101;7;11
101;7;8
101;7;10.5
101;3;4.75
101;3;2.5
101;3;10.5
101;3;1.75
101;3;8
101;3;5.25
101;1;12
101;1;14
101;1;9
101;2;12.5
101;2;12.5
101;2;13.25
101;2;14.5
101;2;11.25
101;2;13.5
101;2;13
101;2;13.5
101;2;13
101;2;14.25
101;5;14
101;5;14
101;5;17
101;5;10
101;5;14
101;8;11.5
101;8;13.5
101;8;9
101;8;11
101;6;7.25
101;6;5.75
101;6;8.25
101;6;7
101;6;9
101;6;7.75
101;6;10.5
101;10;10.5
101;10;11.5
101;10;7
101;10;14
101;10;11
101;10;8.5
101;4;8
101;4;9
101;4;8
101;4;8
101;4;5
103;9;11
103;9;13.5
103;9;15
103;7;15.5
103;7;16
103;7;10
103;7;12.5
103;7;11.5
103;7;9
103;7;11.5
103;3;8.5
103;3;11
103;3;7.75
103;3;14.25
103;3;8
103;3;8.5
103;1;10
103;1;10
103;1;14
103;2;11.75
103;2;13.5
103;2;13.5
103;2;13
103;2;12.25
103;2;13.25
103;2;13.75
103;2;13
103;2;9.75
103;2;13.5
103;5;unknown
103;5;14
103;5;15
103;5;15
103;5;17
103;8;11
103;8;13.5
103;8;10
103;8;10
103;6;10
103;6;6.75
103;6;6
103;6;8.25
103;6;9.5
103;6;5.5
103;6;2.25
103;6;6.25
103;10;17.5
103;10;17
103;10;17
103;10;10
103;10;13
103;10;10
103;4;unknown
103;4;8
103;4;9
103;4;7
103;4;9
106;9;12.5
106;9;13
106;9;12.5
106;7;11.5
106;7;10.5
106;7;13
106;7;18
106;7;15
106;7;8
106;3;3
106;3;5.5
106;3;8.5
106;3;5.5
106;3;4.75
106;3;8
106;1;10
106;1;11
106;1;15
106;2;13
106;2;11
106;2;12
106;2;14.25
106;2;12.75
106;2;12
106;2;12.5
106;2;12.75
106;2;12.75
106;2;12.75
106;5;14
106;5;11
106;5;10
106;5;14
106;5;13
106;8;11
106;8;9
106;8;12.5
106;8;2.5
106;6;5.75
106;6;8.5
106;6;7.5
106;6;8.5
106;6;10.5
106;6;3.25
106;6;4.75
106;6;12
106;10;18
106;10;14.5
106;10;12
106;10;9.5
106;10;12.5
106;10;12.5
106;4;8
106;4;8
106;4;8
106;4;11
106;4;7
121;9;15.5
121;9;12
121;9;unknown
121;7;12.5
121;7;11.5
121;7;9
121;7;12.5
121;7;10
121;7;12.5
121;7;13
121;3;8.25
121;3;3
121;3;8.25
121;3;6.5
121;3;4.75
121;3;13.25
121;1;9
121;1;10
121;1;10
121;2;13.75
121;2;15.25
121;2;12
121;2;13.75
121;2;13.25
121;2;13.25
121;2;13
121;2;13.75
121;2;13.5
121;2;13.25
121;5;16
121;5;14
121;5;14
121;5;14
121;5;13
121;8;10.5
121;8;7
121;8;10.5
121;8;9
121;6;9.25
121;6;6.5
121;6;7.5
121;6;11.5
121;6;8.25
121;6;0.5
121;6;9.5
121;6;10.25
121;10;11
121;10;18
121;10;12.5
121;10;14
121;10;15
121;10;15.5
121;4;9
121;4;9
121;4;6
121;4;8
121;4;8
162;9;14.5
162;9;15
162;9;13
162;7;13
162;7;11.5
162;7;9.5
162;7;14.5
162;7;12.5
162;7;14.5
162;7;12
162;3;6
162;3;11
162;3;7.5
162;3;3.75
162;3;9.5
162;3;7.25
162;1;11
162;1;12
162;2;14
162;2;12.75
162;2;14.75
162;2;14.25
162;2;14.5
162;2;11.5
162;2;10
162;2;12.75
162;2;11.5
162;2;12.5
162;5;14
162;5;unknown
162;5;16
162;5;12
162;5;18
162;8;8.5
162;8;11
162;8;7.5
162;8;10.5
162;6;8.25
162;6;2.75
162;6;11.25
162;6;7.25
162;6;8.25
162;6;2.75
162;6;5.5
162;6;7.5
162;10;16.5
162;10;unknown
162;10;18.5
162;10;11
162;10;9.5
162;10;11
162;4;7
162;4;2
162;4;10
162;4;7
162;4;8
168;9;15
168;9;15
168;9;15
168;7;11.5
168;7;9.5
168;7;12
168;7;7.5
168;7;10
168;7;13
168;7;11
168;3;9.5
168;3;6.25
168;3;6.5
168;3;4.5
168;3;4.5
168;3;11.25
168;1;10
168;1;9
168;1;12
168;2;13.25
168;2;14.5
168;2;11.75
168;2;13.75
168;2;14
168;2;14.25
168;2;14
168;2;11.75
168;2;11.5
168;2;12.5
168;5;16
168;5;13
168;5;11
168;5;11
168;5;11
168;8;11
168;8;8
168;8;10
168;8;11.5
168;6;11.75
168;6;10
168;6;14
168;6;6.5
168;6;4.5
168;6;8
168;6;6.5
168;6;6
168;10;8
168;10;13
168;10;7.5
168;10;10
168;10;11
168;10;unknown
168;4;10
168;4;8
168;4;6
168;4;9
168;4;8
173;9;13
173;9;14
173;9;11.5
173;7;12
173;7;15
173;7;14.5
173;7;12
173;7;13
173;7;15
173;7;15.5
173;3;8.5
173;3;9.25
173;3;2.75
173;3;8.75
173;3;7.5
173;3;3.25
173;1;13
173;1;7
173;2;13.75
173;2;12.25
173;2;13.25
173;2;12.5
173;2;12.25
173;2;12.5
173;2;11.25
173;2;14.25
173;2;12.5
173;2;13
173;5;8
173;5;14
173;5;11
173;5;10
173;5;9
173;8;10.5
173;8;12.5
173;8;7
173;8;6
173;6;9.75
173;6;8
173;6;5.75
173;6;3.75
173;6;0.25
173;6;5.75
173;6;6.25
173;6;11
173;10;7.5
173;10;9.5
173;10;11
173;10;11.5
173;10;12.5
173;10;12.5
173;4;7
173;4;5
173;4;6
173;4;8
173;4;6
176;9;13
176;9;14
176;9;12
176;7;11.5
176;7;14
176;7;12.5
176;7;18
176;7;18
176;7;12
176;7;14
176;3;9.5
176;3;5
176;3;8.25
176;3;13.5
176;3;9.5
176;3;5.75
176;1;12
176;1;11
176;1;11
176;2;10.75
176;2;13.25
176;2;13.75
176;2;15.5
176;2;13.25
176;2;14
176;2;14.5
176;2;13.5
176;2;12.75
176;2;13.5
176;5;14
176;5;12
176;5;11
176;5;13
176;5;18
176;8;11.5
176;8;7
176;8;12
176;8;5
176;6;7.5
176;6;unknown
176;6;6.5
176;6;12.25
176;6;6
176;6;7
176;6;6.75
176;6;3.75
176;10;12.5
176;10;11.5
176;10;13
176;10;9
176;10;10.5
176;10;12.5
176;4;9
176;4;7
176;4;9
176;4;8
189;9;13
189;9;14
189;9;20
189;7;12
189;7;12.5
189;7;13.5
189;7;14
189;7;15.5
189;7;14
189;7;16
189;3;7
189;3;4.5
189;3;7.25
189;3;7.25
189;3;0
189;3;8.5
189;1;11
189;1;11
189;1;13
189;2;15.5
189;2;13.25
189;2;11.75
189;2;12
189;2;10.5
189;2;13
189;2;13.25
189;2;13.5
189;2;11
189;2;11.75
189;5;12
189;5;15
189;5;15
189;5;16
189;5;unknown
189;8;13
189;8;7.5
189;8;5.5
189;8;9
189;6;6.25
189;6;11.25
189;6;8.75
189;6;7.75
189;6;8
189;6;8.25
189;6;8.25
189;6;6
189;10;15.5
189;10;8.5
189;10;11
189;10;12.5
189;10;8
189;10;10.5
189;4;6
189;4;8
189;4;8
189;4;7
189;4;8
195;9;14.5
195;9;16
195;9;13.5
195;7;9.5
195;7;13.5
195;7;18
195;7;10
195;7;15.5
195;7;8.5
195;7;11.5
195;3;2.75
195;3;8
195;3;6.25
195;3;4.25
195;3;5.75
195;3;4.25
195;1;11
195;1;12
195;1;11
195;2;13.75
195;2;13.25
195;2;11.75
195;2;12
195;2;14
195;2;13
195;2;12.5
195;2;14.25
195;2;12
195;2;11.25
195;5;15
195;5;13
195;5;12
195;5;13
195;5;12
195;8;10
195;8;8.5
195;8;11
195;8;5
195;6;6
195;6;9.75
195;6;4.75
195;6;8
195;6;11.5
195;6;5.5
195;6;9.25
195;10;9.5
195;10;8
195;10;8.5
195;10;14.5
195;10;10.5
195;10;14
195;4;7
195;4;7
195;4;8
195;4;8
195;4;8
204;9;11.5
204;9;16.5
204;9;15
204;7;15.5
204;7;15
204;7;12.5
204;7;17.5
204;7;9.5
204;7;unknown
204;7;13
204;3;7.75
204;3;6.75
204;3;4.75
204;3;6
204;3;10.75
204;3;8.75
204;1;9
204;1;14
204;1;12
204;2;13.5
204;2;13.75
204;2;10.5
204;2;11.75
204;2;12.25
204;2;12
204;2;14
204;2;14.25
204;2;13.5
204;2;12
204;5;11
204;5;14
204;5;16
204;5;14
204;5;13
204;8;10.5
204;8;10
204;8;8.5
204;8;10
204;6;4.75
204;6;2.5
204;6;5.5
204;6;7.25
204;6;10.25
204;6;5.5
204;6;9.25
204;6;11.5
204;10;5
204;10;14.5
204;10;12
204;10;15
204;10;11.5
204;10;15
204;4;8
204;4;7
204;4;7
204;4;10
204;4;8
229;9;13.5
229;9;16
229;9;14.5
229;7;10.5
229;7;13
229;7;12.5
229;7;13
229;7;6.5
229;7;13
229;7;15
229;3;5.75
229;3;8.75
229;3;6.5
229;3;8
229;3;5.5
229;3;2.5
229;1;13
229;1;8
229;1;14
229;2;11
229;2;12.5
229;2;13.5
229;2;13.25
229;2;10.5
229;2;11
229;2;12.5
229;2;13.25
229;2;13.25
229;2;11
229;5;14
229;5;13
229;5;18
229;5;15
229;5;15
229;8;14
229;8;7
229;8;11.5
229;8;11.5
229;6;0.75
229;6;7.25
229;6;6.75
229;6;6
229;6;11.75
229;6;7.5
229;6;12
229;6;12.25
229;10;7
229;10;17
229;10;14.5
229;10;15.5
229;10;15
229;10;10
229;4;11
229;4;7
229;4;9
229;4;10
229;4;5
242;9;13
242;9;16.5
242;9;16
242;7;8.5
242;7;10
242;7;11
242;7;13
242;7;10.5
242;7;10.5
242;7;13.5
242;3;7.25
242;3;6.75
242;3;6.75
242;3;10.75
242;3;1.25
242;3;4
242;1;11
242;1;11
242;1;7
242;2;10.25
242;2;11.75
242;2;14
242;2;unknown
242;2;12
242;2;12.75
242;2;15
242;2;13.5
242;2;12.75
242;2;13.25
242;5;9
242;5;15
242;5;10
242;5;12
242;5;13
242;8;9
242;8;10
242;8;10
242;8;10.5
242;6;11
242;6;8
242;6;11.25
242;6;8
242;6;3.75
242;6;7.5
242;6;7
242;6;6.25
242;10;12
242;10;10.5
242;10;9.5
242;10;13
242;10;6.5
242;10;11
242;4;6
242;4;5
242;4;8
242;4;8
242;4;8
278;9;15.5
278;9;16
278;9;15
278;7;5.5
278;7;12.5
278;7;12
278;7;10.5
278;7;12.5
278;7;16
278;7;14
278;3;3.75
278;3;3.25
278;3;2.5
278;3;3.75
278;3;3.25
278;1;7
278;1;8
278;1;12
278;2;13.25
278;2;10.75
278;2;14.75
278;2;13
278;2;12.5
278;2;12.5
278;2;12
278;2;14
278;2;12.75
278;2;13.25
278;5;11
278;5;10
278;5;unknown
278;5;12
278;5;15
278;8;14
278;8;11
278;8;10.5
278;8;11
278;6;5.5
278;6;4.5
278;6;8.75
278;6;6.25
278;6;7.75
278;6;0
278;6;3.5
278;6;7.25
278;10;5.5
278;10;9.5
278;10;9
278;10;9
278;10;8
278;10;8
278;4;7
278;4;7
278;4;6
278;4;unknown
278;4;7
284;9;14
284;9;15
284;9;13.5
284;7;17
284;7;14
284;7;12.5
284;7;13.5
284;7;15
284;7;10.5
284;7;9
284;3;6.5
284;3;7
284;3;6.75
284;3;10.25
284;3;7.75
284;3;9.5
284;1;10
284;1;5
284;1;12
284;2;11.5
284;2;11.5
284;2;13.5
284;2;13.75
284;2;14.5
284;2;16
284;2;12.75
284;2;13
284;2;13.75
284;2;12.5
284;5;16
284;5;14
284;5;13
284;5;12
284;5;14
284;8;10.5
284;8;12.5
284;8;10.5
284;8;unknown
284;6;4.75
284;6;7
284;6;5.75
284;6;6.25
284;6;6.75
284;6;5.75
284;6;10
284;6;5
284;10;9.5
284;10;9
284;10;10
284;10;11
284;10;10.5
284;10;14.5
284;4;6
284;4;7
284;4;9
284;4;6
284;4;7
294;9;14
294;9;14.5
294;9;12.5
294;7;15.5
294;7;12
294;7;11.5
294;7;17
294;7;9.5
294;7;8
294;7;14
294;3;14
294;3;5.75
294;3;12.5
294;3;4
294;3;8.25
294;3;6
294;1;12
294;1;12
294;1;14
294;2;11
294;2;13
294;2;13
294;2;12.75
294;2;13.75
294;2;14.75
294;2;12.75
294;2;10.5
294;2;12
294;2;12.5
294;5;13
294;5;12
294;5;10
294;5;12
294;5;17
294;8;9
294;8;9
294;8;8.5
294;6;5.25
294;6;9.5
294;6;1
294;6;7.75
294;6;2.25
294;6;12.25
294;6;8.25
294;6;8.5
294;10;12
294;10;8
294;10;8.5
294;10;10.5
294;10;18
294;10;9
294;4;8
294;4;10
294;4;8
294;4;11
294;4;8
300;9;14.5
300;9;16
300;9;14.5
300;7;13
300;7;10
300;7;11.5
300;7;17.5
300;7;18
300;7;15.5
300;3;7.75
300;3;5
300;3;6.75
300;3;12.75
300;3;6.5
300;3;8.75
300;1;8
300;1;10
300;2;12.5
300;2;14.5
300;2;13.25
300;2;12
300;2;12.5
300;2;12.75
300;2;13
300;2;12.5
300;2;13.5
300;2;13.5
300;5;12
300;5;11
300;5;13
300;5;11
300;5;16
300;8;9
300;8;10.5
300;8;9
300;8;12
300;6;2.5
300;6;0
300;6;2.25
300;6;unknown
300;6;5.5
300;6;9.75
300;6;14.5
300;6;6.75
300;10;13.5
300;10;13
300;10;11
300;10;9.5
300;10;7.5
300;10;10
300;4;8
300;4;5
300;4;5
300;4;10
300;4;5
302;9;14
302;9;14
302;9;13
302;7;15
302;7;15
302;7;15.5
302;7;11
302;7;11
302;7;13
302;3;11
302;3;10.5
302;3;4
302;3;12.75
302;3;5.25
302;3;5.75
302;1;8
302;1;12
302;1;14
302;2;12.75
302;2;12.25
302;2;12.5
302;2;12.5
302;2;13.25
302;2;13
302;2;12.5
302;2;14
302;2;13.25
302;5;16
302;5;13
302;5;13
302;5;18
302;5;15
302;8;2
302;8;5
302;8;9
302;8;8
302;6;2.75
302;6;7.5
302;6;10.75
302;6;0
302;6;8.75
302;6;4.75
302;6;5.25
302;6;6.25
302;10;11.5
302;10;15.5
302;10;17.5
302;10;10
302;10;15.5
302;10;12
302;4;9
302;4;8
302;4;7
302;4;6
302;4;8
306;9;15.5
306;9;14
306;9;11.5
306;7;13
306;7;13.5
306;7;10
306;7;13.5
306;7;12.5
306;7;9.5
306;7;14.5
306;3;3.25
306;3;8.25
306;3;1.25
306;3;11
306;3;6.5
306;3;5.5
306;1;unknown
306;1;12
306;1;12
306;2;12.75
306;2;12.25
306;2;12.25
306;2;11.25
306;2;15.5
306;2;13.5
306;2;12.5
306;2;13.25
306;2;14.25
306;5;15
306;5;16
306;5;12
306;5;15
306;5;13
306;8;2
306;8;9
306;8;7.5
306;8;15
306;6;5
306;6;6.75
306;6;11.5
306;6;7.75
306;6;7.75
306;6;4.5
306;6;13
306;6;6.25
306;10;13
306;10;9
306;10;15
306;10;12
306;10;12
306;10;11
306;4;6
306;4;10
306;4;6
306;4;9
306;4;7
309;9;unknown
309;9;14
309;7;13
309;7;15
309;7;16
309;7;13.5
309;7;11.5
309;7;13.5
309;7;8
309;3;8.5
309;3;4.75
309;3;9
309;3;8.25
309;3;7.25
309;3;6.25
309;1;10
309;1;11
309;1;13
309;2;14.75
309;2;12
309;2;12
309;2;12
309;2;15.25
309;2;14.75
309;2;15.5
309;2;11.5
309;2;11.5
309;2;15.5
309;5;13
309;5;12
309;5;14
309;5;18
309;5;17
309;8;7.5
309;8;13
309;8;8
309;8;11.5
309;6;8.75
309;6;8
309;6;5.25
309;6;4.75
309;6;13.5
309;6;10.75
309;6;7
309;6;9
309;10;12
309;10;8.5
309;10;14
309;10;2.5
309;10;8
309;10;13.5
309;4;7
309;4;8
309;4;9
309;4;6
309;4;7
325;9;12.5
325;9;14
325;9;13.5
325;7;10
325;7;14
325;7;10
325;7;13
325;7;9.5
325;7;17
325;7;12
325;3;11.75
325;3;13
325;3;7.75
325;3;2
325;3;6.5
325;3;3
325;1;8
325;1;10
325;1;7
325;2;14.75
325;2;12.25
325;2;13.25
325;2;12.5
325;2;13.5
325;2;14.25
325;2;14
325;2;11.5
325;2;12.25
325;2;12.75
325;5;16
325;5;18
325;5;16
325;5;18
325;5;12
325;8;10
325;8;10.5
325;8;9.5
325;8;10.5
325;6;11.25
325;6;3.25
325;6;7.25
325;6;8.75
325;6;3.75
325;6;8.25
325;6;5.5
325;6;0
325;10;12
325;10;19
325;10;11
325;10;7.5
325;10;19
325;4;9
325;4;4
325;4;5
325;4;7
325;4;7
373;9;12
373;9;12
373;9;15.5
373;7;12.5
373;7;15.5
373;7;10.5
373;7;11
373;7;19.5
373;7;10.5
373;7;13.5
373;3;8.75
373;3;6.75
373;3;7.25
373;3;2.25
373;3;9.75
373;3;8.75
373;1;12
373;1;10
373;1;12
373;2;10.5
373;2;13.75
373;2;13.5
373;2;14
373;2;11.75
373;2;13.25
373;2;11.5
373;2;14
373;2;13
373;2;11.75
373;5;13
373;5;14
373;5;13
373;5;15
373;5;13
373;8;6
373;8;6.5
373;8;8.5
373;8;9
373;6;8.75
373;6;0
373;6;6.5
373;6;10.5
373;6;12
373;6;8.75
373;6;11.25
373;6;0.75
373;10;8.5
373;10;11.5
373;10;11.5
373;10;8.5
373;10;14
373;10;11.5
373;4;9
373;4;6
373;4;9
373;4;7
373;4;9
